name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Amazon ECS-Optimized Amazon Linux 2 (AL2) x86_64 AMI,Amazon Linux AMI 2.0.20240409 x86_64 ECS HVM GP2,https://aws.amazon.com/marketplace/pp/B07KMLLN73?qid=1714076218666&sr=0-3&ref_=srh_res_product_title,305,2,-303,0.0
Fortinet FortiGate (BYOL) Next-Generation Firewall,"FortiGate-VM on AWS delivers next-generation firewall and VPN/SD-WAN capabilities for organizations of all sizes. It enables broad network protection and automated security management for consistent enforcement and visibility across your AWS VPCs and hybrid cloud infrastructure. FortiGate natively integrates with AWS Gateway Load Balancer, AWS Transit Gateway and other AWS security services to simplify and deliver enterprise class security for applications and workloads running on AWS.",https://aws.amazon.com/marketplace/pp/B00ISG1GUG?qid=1714076227179&sr=0-19&ref_=srh_res_product_title,140,2,-138,0.0
Amazon ECS-Optimized Amazon Linux 2 (AL2) arm64 AMI,Amazon Linux AMI 2.0.20240319 arm64 ECS HVM GP2,https://aws.amazon.com/marketplace/pp/B07KWFRJV3?qid=1714076756616&sr=0-40&ref_=srh_res_product_title,304,1,-303,0.0
Cisco Meraki vMX,"As part of Cisco's Cloud connect portfolio, Meraki's virtual MX extends your physical MX deployment in minutes through the same Meraki dashboard. vMX can be used as your SD-WAN and Auto VPN node to easily connect your network with your AWS deployed services. Leveraging the power of the cloud, Cisco Meraki's virtual MX can configure, monitor, and maintain your VPN so you don't have to. Learn more about Cisco's cloud portfolio: ",https://aws.amazon.com/marketplace/pp/B08LZWG4TT?qid=1714076756616&sr=0-38&ref_=srh_res_product_title,93,2,-91,0.0
CloudGuard Network Security with Threat Prevention & SandBlast BYOL,"CloudGuard Network Security for AWS delivers advanced, multi-layered network security for the AWS cloud environment and protects cloud assets. Security features include Firewall, IPS, Application Control, IPsec VPN, Antivirus and Anti-Bot.",https://aws.amazon.com/marketplace/pp/B07LB3YN9P?qid=1714077092427&sr=0-69&ref_=srh_res_product_title,367,0,-367,0.0
Ubuntu 20.04 LTS - Focal,"Lean, fast and powerful, Ubuntu Server delivers services reliably, predictably and economically. It is the perfect base on which to build your instances. Ubuntu is free and will always be, and you have the option to get support and Landscape from Canonical.",https://aws.amazon.com/marketplace/pp/B087QQNGF1?qid=1714076889920&sr=0-45&ref_=srh_res_product_title,1279,4,-1275,0.0
CloudGuard Network Security for Gateway Load Balancer - BYOL,"CloudGuard Network Security for AWS delivers advanced, multi-layered network security for the AWS cloud environment and protects cloud assets. Security features include Firewall, IPS, Application Control, IPsec VPN, Antivirus and Anti-Bot.",https://aws.amazon.com/marketplace/pp/B08Z4DLNT3?qid=1714077163019&sr=0-200&ref_=srh_res_product_title,6,0,-6,0.0
F5 BIG-IQ Virtual Edition - (BYOL),"F5 BIG-IQ provides a central point of control for F5 physical and virtual devices and for the solutions that run on them. It simplifies management, helps ensure compliance, and gives you the tools you need to deliver your applications securely and effectively.",https://aws.amazon.com/marketplace/pp/B00KIZG6KA?qid=1714077175939&sr=0-227&ref_=srh_res_product_title,4,0,-4,0.0
Rocky Linux 8 - aarch64 (Official),"Rocky Linux is a free, open, community enterprise operating system designed to be 100% bug-for-bug compatible with the top upstream enterprise Linux distribution. Built by the community, for the community.",https://aws.amazon.com/marketplace/pp/B099ZNQCHV?qid=1714077185001&sr=0-250&ref_=srh_res_product_title,6,0,-6,0.0
Pulse Connect Secure - BYOL 3 NIC,"Pulse Secure Connect Secure provides secure, authenticated access for remote and mobile users from any web-enabled device to corporate resources anytime, anywhere. Pulse Connect Secure is a widely deployed SSL VPN for organizations of any size, across every major industry. It provides a unified access gateway for layer 3 network access, on-demand and per-app VPN, L7 clienteles access, single sign-on, HTML5-based access, VDI gateway, mobile VPN and ActiveSync proxy.",https://aws.amazon.com/marketplace/pp/B07KX8SBJM?qid=1714077193547&sr=0-270&ref_=srh_res_product_title,86,0,-86,0.0
Appgate SDP - BYOL,"Appgate SDP's BYOL version requires a separate software license. AWS Marketplace doesn't charge customers for usage of the Appgate SDP software, but customers must supply a separate license key to activate the product. This license key is purchased outside of AWS Marketplace. Without this license key, the product is limited to 2 Users and 1 Site. To obtain a license for the product, go to ",https://aws.amazon.com/marketplace/pp/B01KZQCDLW?qid=1714077198658&sr=0-271&ref_=srh_res_product_title,11,0,-11,0.0
VMware SD-WAN by VeloCloud Virtual Edge,"VMware SD-WAN by VeloCloud assures enterprise and cloud application performance over Internet and hybrid WAN while simplifying deployments and reducing costs. The SD-WAN Edges are zero-touch enterprise-class appliances that provide secure optimized connectivity to private, public and hybrid applications, compute and virtualized services. VMware SD-WAN Edges perform deep application recognition, application and packet steering, performance metrics and end to end quality of service in addition to hosting virtual network function (VNF) services.",https://aws.amazon.com/marketplace/pp/B073RJGCY5?qid=1714077188567&sr=0-257&ref_=srh_res_product_title,11,0,-11,0.0
Ubuntu 20.04 LTS - Focal (Arm),"Lean, fast and powerful, Ubuntu Server delivers services reliably, predictably and economically. It is the perfect base on which to build your instances. Ubuntu is free and will always be, and you have the option to get support and Landscape from Canonical.",https://aws.amazon.com/marketplace/pp/B087RLZNXK?qid=1714077185001&sr=0-247&ref_=srh_res_product_title,1275,0,-1275,0.0
Fortinet FortiWeb Web Application Firewall WAF VM (BYOL),"FortiWeb WAF defends your web applications and APIs using a multi-layered approach that intelligently and accurately protects your web applications from the OWASP Top 10 threats and more, without creating excess administrative overhead that can slow down deployment of your most critical line-of-business applications. Using AI-based machine learning, FortiWeb continuously and automatically models your application's behavior to:",https://aws.amazon.com/marketplace/pp/B00G9GMMC8?qid=1714077159027&sr=0-188&ref_=srh_res_product_title,14,0,-14,0.0
Minimal Ubuntu 20.04 LTS - Focal,"Lean, fast and powerful, Ubuntu Server delivers services reliably, predictably and economically. It is the perfect base on which to build your instances. Ubuntu is free and will always be, and you have the option to get support and Landscape from Canonical.",https://aws.amazon.com/marketplace/pp/B087QPWXND?qid=1714077159027&sr=0-186&ref_=srh_res_product_title,1276,2,-1274,0.0
Amazon ECS-Optimized Amazon Linux AMI,Amazon Linux AMI amzn-ami-2018.03.20240201 x86_64 ECS HVM GP2,https://aws.amazon.com/marketplace/pp/B06XS8WHGJ?qid=1714077130452&sr=0-85&ref_=srh_res_product_title,303,0,-303,0.0
Plesk Obsidian on Ubuntu (Web Admin Edition SE - FREE),"Plesk Web Admin Edition is FREE - best to manage a website for an employer, a business, or for yourself. You need simple website, domain and server management - without all of the additional overhead, like management of customers, resellers or subscriptions. Note: In case you need the full Plesk functionality, please refer to the commercial Plesk AMIs on AWS Marketplace (Web Host Editions).",https://aws.amazon.com/marketplace/pp/B077MJL7Z2?qid=1714077156580&sr=0-174&ref_=srh_res_product_title,271,11,-260,0.0
vSRX Next Generation Virtual Firewall (BYOL),"Juniper Networks AAA-rated vSRX Next-Generation Firewall empowers cloud security practitioners to secure their cloud architectures by providing consistent security policies as they develop apps and migrate workloads to AWS. Combined with the agility of AWS, the vSRX Next Generation Virtual Firewall delivers secure connectivity with advanced automation, enabling you to achieve your business goals. Easily create a secure internet gateway using the high-performing vSRX. With advanced cloud-grade routing capabilities, you can stay ahead of threats and protect your workloads while providing enhanced connectivity using IPsec and full mesh VPN termination services all in one, easy-to-use platform. Seamlessly establish secure connectivity from on-premises data centers, campuses, and branches to the AWS cloud, including across geographically dispersed VPCs. With Junos OS, you can easily integrate the same intuitive management across your entire network to simplify operations and maintain control while taking advantage of the flexibility of the AWS Cloud and lowering costs. This solution delivers a versatile and powerful set of advanced security services, including intrusion detection and prevention (IPS) and application visibility and control through AppSecure.",https://aws.amazon.com/marketplace/pp/B01LYWCGDX?qid=1714077156580&sr=0-173&ref_=srh_res_product_title,11,0,-11,0.0
AWS Scan Engine for Rapid7 InsightVM and Nexpose,"When Rapid7 InsightVM or Nexpose customers want to detect vulnerabilities like missing patches and old operating systems in their AWS EC2 instances, one option is to use this scan engine. This listing is for a version of our standard scan engine that has been modified specifically for use in AWS environments. It leverages the Dynamic Discovery feature of InsightVM, which continuously detects when EC2 instances are added or removed from your AWS environment. The engine uses this information to ensure it scans every active EC2 instance and only EC2 instances that belong to you.",https://aws.amazon.com/marketplace/pp/B07MFM8XLB?qid=1714077156580&sr=0-171&ref_=srh_res_product_title,69,1,-68,0.0
Fortinet FortiSIEM-VM (BYOL) - Security Information and Event Management,"FortiSIEM is a highly scalable multi-tenant Security Information and Event Management (SIEM) solution that provides real time infrastructure and user awareness for accurate threat detection, analysis and reporting. FortiSIEM first discovers the infrastructure including devices, applications, users in physical / virtual, on-premise / cloud environments and auto-populates a Configuration Management Database (CMDB). It then collects various pieces of information such as logs, traffic flows, performance metrics, configuration changes and correlates them in real time to detect security and performance issues. FortiSIEM has built-in integrations with over 350 devices and applications for data collection, major external threat intelligence sources, major ticketing systems and supports all major compliance requirements. FortiSIEM has a purpose built software architecture that can scale collection, real time correlation and reporting by incrementally adding virtual appliances without any down time.",https://aws.amazon.com/marketplace/pp/B071K69KZZ?qid=1714077167884&sr=0-206&ref_=srh_res_product_title,25,0,-25,0.0
Veeam Backup for AWS FREE Trial & BYOL Edition,"Veeam Backup for AWS delivers native, policy-based protection for reliable recovery from accidental deletion, ransomware and other data loss scenarios. With an API-first approach, immutable backups and full- and file-level restores ensure resilient protection that's easy and cost-optimized, freeing up time and resources for more strategic IT priorities.",https://aws.amazon.com/marketplace/pp/B082BJM5M3?qid=1714077139114&sr=0-106&ref_=srh_res_product_title,119,2,-117,0.0
Ubuntu Pro 18.04 LTS,"Ubuntu Pro is a cross-cloud operating system optimized for AWS with 10 years of security maintenance. With Ubuntu Pro, you can enjoy security coverage not only for the OS but also for its 3rd party open source repositories, while adding additional features such as kernel live patching and automated hardening scripts. These unique features of Ubuntu Pro, allow teams to freely consume open source software while meeting their internal security, governance, and compliance requirements.",https://aws.amazon.com/marketplace/pp/prodview-322njmk4u5jam?qid=1714077338465&sr=0-296&ref_=srh_res_product_title,10,0,-10,0.0
Silver Peak Unity EdgeConnect for AWS,"Silver Peak Unity EdgeConnect V (EC-V) is a virtual Thin Edge appliance that serves to build an SD-WAN fabric using Zero Touch Provisioning. It supports MPLS, 4G/LTE and Internet-based hybrid WAN data paths and a control plane that is automated and secured by Silver Peak Unity Orchestrator software.",https://aws.amazon.com/marketplace/pp/B01G5GIL8U?qid=1714077334515&sr=0-290&ref_=srh_res_product_title,18,0,-18,0.0
Jaspersoft Reporting and Analytics for AWS (BYOL),"Jaspersoft for AWS is a reporting and analytics server built for AWS that can run standalone or be embedded in your application. Our business intelligence suite allows you to create and distribute beautiful, interactive reports, dashboards and data visualizations. Designed to quickly connect to your Amazon data sources, you can be analyzing your data and building reports in under 10 minutes. Thanks to an open source community hundreds of thousands strong, Jaspersoft's software has been downloaded millions of times to power the intelligence inside hundreds of thousands of apps and business processes. Deploy Jaspersoft BYOL as a single instance, a cluster via CloudFormation templates or EKS.",https://aws.amazon.com/marketplace/pp/B01BUD6H48?qid=1714077344412&sr=0-326&ref_=srh_res_product_title,54,2,-52,0.0
Security Console for Rapid7 InsightVM and Nexpose,"The Security Console is a component that customers must run in order to use Rapid7's InsightVM or Nexpose products. Many customers choose to run the Security Console in AWS. It not only eliminates the upkeep that's needed if you were to run the Security Console on a local server, it can also make it easier to configure communications with Rapid7 scan engines running on AWS.",https://aws.amazon.com/marketplace/pp/B07MBZPLHB?qid=1714077349918&sr=0-348&ref_=srh_res_product_title,69,2,-67,0.0
Debian 10 Buster (ARM),"Debian is a free operating system, developed by thousands of volunteers from all over the world who collaborate via the Internet. The Debian project's key strengths are its volunteer base, its dedication to the Debian Social Contract and Free Software, and its commitment to provide the best operating system possible. This new release is another important step in that direction.",https://aws.amazon.com/marketplace/pp/B085HGTX5J?qid=1714077363560&sr=0-382&ref_=srh_res_product_title,134,2,-132,0.0
SUSE Linux Enterprise Server for Arm 15,"SUSE Linux Enterprise Server on Amazon EC2 is a proven platform for development, test, and production workloads. This offering comes with automatic maintenance connected to SUSE's Public Cloud Update Infrastructure that keeps the operating system up-to-date with SUSE's most current security patches, bug fixes and new features to deliver peak performance. The Public Cloud Module provides a collection of tools that enables you to create and manage cloud images from the command line on SUSE Linux Enterprise Server.",https://aws.amazon.com/marketplace/pp/B07SPTXBDX?qid=1714077367119&sr=0-406&ref_=srh_res_product_title,48,0,-48,0.0
